Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
199,"Samsung Galaxy A80 (Ghost White, 128 GB)",4.4,73,7,47990,52000,,https://www.flipkart.com/samsung-galaxy-a80-ghost-white-128-gb/p/itmfghz3ckgjgp2b?pid=MOBFGHZ2CC2PW5TJ&srno=b_9_199&otracker=browse&lid=LSTMOBFGHZ2CC2PW5TJWTTRJW&fm=organic&iid=d491aafc-2e16-419b-b02c-c0a10aff80b9.MOBFGHZ2CC2PW5TJ.SEARCH&ssid=iv3hfo09740000001566802225186
200,"Lava Z62 (Space Blue, 16 GB)",3.8,33,2,4999,6999,,https://www.flipkart.com/lava-z62-space-blue-16-gb/p/itmfh8avmhvyq8wz?pid=MOBFH8AVC72SBPQR&srno=b_9_200&otracker=browse&lid=LSTMOBFH8AVC72SBPQRAVJKYA&fm=organic&iid=e5a7c19e-3468-4a72-96b8-f8aa120669f0.MOBFH8AVC72SBPQR.SEARCH&ssid=iv3hfo09740000001566802225186
201,"Karbonn Alfa A91 Power (Champagne, 512 MB)",3,111,11,2599,,,https://www.flipkart.com/karbonn-alfa-a91-power-champagne-512-mb/p/itmegf2nczahcwcq?pid=MOBEGF2NPFXWCKNF&srno=b_9_201&otracker=browse&lid=LSTMOBEGF2NPFXWCKNFGKA8P8&fm=organic&iid=f1e85057-e3fa-418e-868a-8d036d6efb76.MOBEGF2NPFXWCKNF.SEARCH&ssid=iv3hfo09740000001566802225186
202,"Panasonic Eluga A4 (Mocha Gold, 32 GB)",3.8,8208,1256,12990,,,https://www.flipkart.com/panasonic-eluga-a4-mocha-gold-32-gb/p/itmeydmzcjx99y3m?pid=MOBEYDMZFZQHMHZR&srno=b_9_202&otracker=browse&lid=LSTMOBEYDMZFZQHMHZRWTKOFB&fm=organic&iid=5adf5b16-728f-4cc5-8cba-6456ea98f5e2.MOBEYDMZFZQHMHZR.SEARCH&ssid=iv3hfo09740000001566802225186
203,"Tecno Camon i4 (Midnight Black, 32 GB)",3.8,53,6,9999,10799,,https://www.flipkart.com/tecno-camon-i4-midnight-black-32-gb/p/itmffthj5yrmagms?pid=MOBFESRGAV7PMNGA&srno=b_9_203&otracker=browse&lid=LSTMOBFESRGAV7PMNGATRRDOJ&fm=organic&iid=e21a2c1a-70e3-4fb9-9406-8fd278cd421c.MOBFESRGAV7PMNGA.SEARCH&ssid=iv3hfo09740000001566802225186
204,"T-Max Butterfly (Navy & Grey, 4 GB)",3.2,1473,212,2599,,,https://www.flipkart.com/t-max-butterfly-navy-grey-4-gb/p/itmeuycwhmfhpw8q?pid=MOBE473R5FCJREHB&srno=b_9_204&otracker=browse&lid=LSTMOBE473R5FCJREHBWZYJO1&fm=organic&iid=b25ef9f3-2d16-465a-b15d-e9ab4c97b036.MOBE473R5FCJREHB.SEARCH&ssid=iv3hfo09740000001566802225186
205,"Vivo Y93 (Starry Black, 32 GB)",4.4,2856,239,11990,15990,,https://www.flipkart.com/vivo-y93-starry-black-32-gb/p/itmfcxfhhbnzascf?pid=MOBFBYKSNFY7PCRK&srno=b_9_205&otracker=browse&lid=LSTMOBFBYKSNFY7PCRKVSC4BO&fm=organic&iid=b27a0018-809d-49e7-bd1d-497e8b7877e5.MOBFBYKSNFY7PCRK.SEARCH&ssid=iv3hfo09740000001566802225186
206,"Google Pixel 3 XL (Not Pink, 128 GB)",4.6,590,80,65999,92000,,https://www.flipkart.com/google-pixel-3-xl-not-pink-128-gb/p/itmf9gapwxrznjrq?pid=MOBF9GAPWY47Q497&srno=b_9_206&otracker=browse&lid=LSTMOBF9GAPWY47Q497VYO0GO&fm=organic&iid=33bd46c5-5960-41bb-8379-89ba7a371715.MOBF9GAPWY47Q497.SEARCH&ssid=iv3hfo09740000001566802225186
207,"Panasonic P71 (Ivory Gold, 16 GB)",3.7,168,24,5450,,,https://www.flipkart.com/panasonic-p71-ivory-gold-16-gb/p/itmertxffarkfhff?pid=MOBERTXFDXBTSFHQ&srno=b_9_207&otracker=browse&lid=LSTMOBERTXFDXBTSFHQCJBFXH&fm=organic&iid=7b1c33a6-6eb7-4c89-94cc-e22f4f23e0e6.MOBERTXFDXBTSFHQ.SEARCH&ssid=iv3hfo09740000001566802225186
208,"Tecno Camon i ACE 2 (Midnight Blue, 32 GB)",4.1,59,5,6699,,,https://www.flipkart.com/tecno-camon-ace-2-midnight-blue-32-gb/p/itmffthj6pc5wbxh?pid=MOBFDXEZJGXBFNS3&srno=b_9_208&otracker=browse&lid=LSTMOBFDXEZJGXBFNS3KQYVNL&fm=organic&iid=37465215-d1fe-4cb0-8fb2-4ca2e6ba570f.MOBFDXEZJGXBFNS3.SEARCH&ssid=iv3hfo09740000001566802225186
209,"Redmi Y2 (Rose Gold, 32 GB)",4.5,98440,6721,9490,,,https://www.flipkart.com/redmi-y2-rose-gold-32-gb/p/itmfdkcmugwrmezv?pid=MOBF8UKG97G3MHBZ&srno=b_9_209&otracker=browse&lid=LSTMOBF8UKG97G3MHBZNRIZLW&fm=organic&iid=8e2f09a2-ee39-40be-9a30-7f254d36322c.MOBF8UKG97G3MHBZ.SEARCH&ssid=iv3hfo09740000001566802225186
210,"OPPO A83 (Champagne, 16 GB)",4.2,181,18,8990,9990,,https://www.flipkart.com/oppo-a83-champagne-16-gb/p/itmfawnctfqfgxtj?pid=MOBFAWNCGKHSEMRD&srno=b_9_210&otracker=browse&lid=LSTMOBFAWNCGKHSEMRDX8YAJ9&fm=organic&iid=b74ed2c7-2e70-4a76-be1d-1c3a7e3aec04.MOBFAWNCGKHSEMRD.SEARCH&ssid=iv3hfo09740000001566802225186
211,"Asus ZenFone Lite L1 (Black, 16 GB)",4.2,115994,15677,4999,6999,,https://www.flipkart.com/asus-zenfone-lite-l1-black-16-gb/p/itmf9fgsmsht5qhs?pid=MOBF9FGSVUKTU8GH&srno=b_9_211&otracker=browse&lid=LSTMOBF9FGSVUKTU8GHVUCIAD&fm=organic&iid=cfd36802-f779-45ae-bb7e-7d2864bfa99a.MOBF9FGSVUKTU8GH.SEARCH&ssid=iv3hfo09740000001566802225186
212,"Panasonic Eluga Ray (Gold, 16 GB)",3.8,9743,2307,7999,,,https://www.flipkart.com/panasonic-eluga-ray-gold-16-gb/p/itmetrss8pkcwxzb?pid=MOBETRSSZHBMGUYE&srno=b_9_212&otracker=browse&lid=LSTMOBETRSSZHBMGUYE2DGLBF&fm=organic&iid=358054e6-04f8-430a-812c-b6029e646cd5.MOBETRSSZHBMGUYE.SEARCH&ssid=iv3hfo09740000001566802225186
213,"Apple iPhone XR (Coral, 128 GB)",4.6,2890,267,64999,81900,,https://www.flipkart.com/apple-iphone-xr-coral-128-gb/p/itmf9z7zgxx5wgez?pid=MOBF9Z7ZS6GF5UAP&srno=b_9_213&otracker=browse&lid=LSTMOBF9Z7ZS6GF5UAP6EED2I&fm=organic&iid=cd59b48b-40dd-47d0-a302-f6dc2f9ae230.MOBF9Z7ZS6GF5UAP.SEARCH&ssid=iv3hfo09740000001566802225186
214,"Asus Zenfone 4 Selfie Pro (Gold, 64 GB)",4,509,115,15999,25999,,https://www.flipkart.com/asus-zenfone-4-selfie-pro-gold-64-gb/p/itmewpzfhjxk5h6w?pid=MOBEWPZFZ2M6QEVU&srno=b_9_214&otracker=browse&lid=LSTMOBEWPZFZ2M6QEVUPOCAXR&fm=organic&iid=d6426dd2-e106-4d1f-980a-caf2e3b3df93.MOBEWPZFZ2M6QEVU.SEARCH&ssid=iv3hfo09740000001566802225186
215,"Panasonic P99 (Champagne Gold, 16 GB)",3.7,1549,220,8990,,,https://www.flipkart.com/panasonic-p99-champagne-gold-16-gb/p/itmffhaphyzusnf3?pid=MOBFFHAPYCFWTFTG&srno=b_9_215&otracker=browse&lid=LSTMOBFFHAPYCFWTFTGL5BIRA&fm=organic&iid=686abb21-954c-47e4-b2cd-67234ce24cb7.MOBFFHAPYCFWTFTG.SEARCH&ssid=iv3hfo09740000001566802225186
216,"Apple iPhone 6s (Gold, 64 GB)",4.5,86263,8982,49999,,,https://www.flipkart.com/apple-iphone-6s-gold-64-gb/p/itmebysgqertms7g?pid=MOBEBY3V6HYJHTUB&srno=b_9_216&otracker=browse&lid=LSTMOBEBY3V6HYJHTUB2FZ61X&fm=organic&iid=6d3d3ea8-570e-4b0a-b859-1aa0af35a70f.MOBEBY3V6HYJHTUB.SEARCH&ssid=iv3hfo09740000001566802225186
217,"Panasonic Eluga Ray 600 (Black, 32 GB)",4.1,7913,960,6999,12999,,https://www.flipkart.com/panasonic-eluga-ray-600-black-32-gb/p/itmf8whxsnhbt6y3?pid=MOBF8WHXZVKFQZRQ&srno=b_10_217&otracker=browse&lid=LSTMOBF8WHXZVKFQZRQVJRTLP&fm=organic&iid=4dae4d03-6973-44f4-a86c-e8c9fe6c18ad.MOBF8WHXZVKFQZRQ.SEARCH&ssid=5bjyrs6uw00000001566802227996
218,"Asus Zenfone 2 ZE551ML (Silver, 64 GB)",3.9,11961,2659,22999,,,https://www.flipkart.com/asus-zenfone-2-ze551ml-silver-64-gb/p/itme6pvuvfsxu5wb?pid=MOBE6PVUTMZSQNHE&srno=b_10_218&otracker=browse&lid=LSTMOBE6PVUTMZSQNHE0IENNG&fm=organic&iid=47a807ab-c64f-469f-b63d-7b6ccbabcfb4.MOBE6PVUTMZSQNHE.SEARCH&ssid=5bjyrs6uw00000001566802227996
219,"Intex Aqua Lions T1 Plus (Black, 16 GB)",3.9,397,47,4199,8499,,https://www.flipkart.com/intex-aqua-lions-t1-plus-black-16-gb/p/itmf5acrxddbnrcv?pid=MOBFYDT6GWGMUZFJ&srno=b_10_219&otracker=browse&lid=LSTMOBFYDT6GWGMUZFJC2PVSJ&fm=organic&iid=c49b13b3-80cd-48b5-8793-3ae46086eb5c.MOBFYDT6GWGMUZFJ.SEARCH&ssid=5bjyrs6uw00000001566802227996
220,"MI3 (Metallic Grey, 16 GB)",4.4,14641,5174,13999,,,https://www.flipkart.com/mi3-metallic-grey-16-gb/p/itmdxsvrrerjhztf?pid=MOBDXSVH7HHHNK8J&srno=b_10_220&otracker=browse&lid=LSTMOBDXSVH7HHHNK8JQTKWZI&fm=organic&iid=9c5aec5b-cc02-4182-bf54-de62226d5351.MOBDXSVH7HHHNK8J.SEARCH&ssid=5bjyrs6uw00000001566802227996
221,"Apple iPhone 7 Plus (Rose Gold, 256 GB)",4.6,8871,1339,69990,92000,,https://www.flipkart.com/apple-iphone-7-plus-rose-gold-256-gb/p/itmen6daxmuzjgdy?pid=MOBEMK628UZRJUEC&srno=b_10_221&otracker=browse&lid=LSTMOBEMK628UZRJUECKEF1UM&fm=organic&iid=2dac3174-c1c4-475a-8d6c-3241a22c63dc.MOBEMK628UZRJUEC.SEARCH&ssid=5bjyrs6uw00000001566802227996
222,"Honor 9 Lite (Sapphire Blue, 64 GB)",4.3,80764,11685,11050,16999,,https://www.flipkart.com/honor-9-lite-sapphire-blue-64-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGSSVC4VGZ&srno=b_10_222&otracker=browse&lid=LSTMOBFF5ZGSSVC4VGZLABVOS&fm=organic&iid=54ea3272-31df-40a3-98de-f029becc6108.MOBFF5ZGSSVC4VGZ.SEARCH&ssid=5bjyrs6uw00000001566802227996
223,"Samsung Galaxy J2 Ace (Black, 8 GB)",4.1,1164,212,8090,,,https://www.flipkart.com/samsung-galaxy-j2-ace-black-8-gb/p/itmeqbfwangqgyjz?pid=MOBEQBFPZ8FYGYUB&srno=b_10_223&otracker=browse&lid=LSTMOBEQBFPZ8FYGYUBH3F799&fm=organic&iid=221d7182-467d-467c-a227-a363c6bd1e46.MOBEQBFPZ8FYGYUB.SEARCH&ssid=5bjyrs6uw00000001566802227996
224,"Lava ARC 105 (Gold, 512 MB)",3.9,39,7,949,,,https://www.flipkart.com/lava-arc-105-gold-512-mb/p/itmewhhtcgz9uqjp?pid=MOBEWHHTMZHDRDME&srno=b_10_224&otracker=browse&lid=LSTMOBEWHHTMZHDRDME6QGHF5&fm=organic&iid=fcf0528e-b2cd-40e3-b474-1e70d9be2bcd.MOBEWHHTMZHDRDME.SEARCH&ssid=5bjyrs6uw00000001566802227996
225,"Huawei Nova 3i (Black, 128 GB)",4.3,99,5,17190,17990,,https://www.flipkart.com/huawei-nova-3i-black-128-gb/p/itmf9ghngnfkwjrw?pid=MOBF9GC3TE7YCPHY&srno=b_10_225&otracker=browse&lid=LSTMOBF9GC3TE7YCPHYUVNDIJ&fm=organic&iid=b1e01ead-f0c2-4d81-82cf-24ebac76d149.MOBF9GC3TE7YCPHY.SEARCH&ssid=5bjyrs6uw00000001566802227996
226,"Moto Z Play with Style Mod (Black, 32 GB)",4.4,26426,6780,24999,,,https://www.flipkart.com/moto-z-play-style-mod-black-32-gb/p/itmeuyd96htsmvf8?pid=MOBEMC26E5RCUEGD&srno=b_10_226&otracker=browse&lid=LSTMOBEMC26E5RCUEGDOTDGZQ&fm=organic&iid=9d4116bf-d2d5-4945-8306-29b63b1a1894.MOBEMC26E5RCUEGD.SEARCH&ssid=5bjyrs6uw00000001566802227996
227,"Tecno Camon i4 (Champagne Gold, 32 GB)",3.9,71,4,8699,11499,,https://www.flipkart.com/tecno-camon-i4-champagne-gold-32-gb/p/itmffnmvctmxe7zs?pid=MOBFESRFKF7MRKBH&srno=b_10_227&otracker=browse&lid=LSTMOBFESRFKF7MRKBHFH3MTV&fm=organic&iid=e04ac16b-5a16-4a48-a16b-e882c2bb8703.MOBFESRFKF7MRKBH.SEARCH&ssid=5bjyrs6uw00000001566802227996
228,"Samsung Galaxy On Nxt (Black, 64 GB)",4.3,352582,55453,8990,17900,,https://www.flipkart.com/samsung-galaxy-nxt-black-64-gb/p/itmet6rhzearbrgr?pid=MOBET6RHXVZBJFNT&srno=b_10_228&otracker=browse&lid=LSTMOBET6RHXVZBJFNTIMB3LD&fm=organic&iid=7ccb7864-f57f-437d-b12e-6d2b596ecbe9.MOBET6RHXVZBJFNT.SEARCH&ssid=5bjyrs6uw00000001566802227996
229,"Mobiistar XQ Dual (Black, 32 GB)",4,636,158,7999,9499,,https://www.flipkart.com/mobiistar-xq-dual-black-32-gb/p/itmf5fd2gk5tekmd?pid=MOBF5FD2ZSHNCCKU&srno=b_10_229&otracker=browse&lid=LSTMOBF5FD2ZSHNCCKUURLMET&fm=organic&iid=316d823a-fcfc-4c70-930c-e2e573f437a4.MOBF5FD2ZSHNCCKU.SEARCH&ssid=5bjyrs6uw00000001566802227996
230,"Infinix Hot 7 (Mocha Brown, 64 GB)",4.2,10510,1476,7999,9999,,https://www.flipkart.com/infinix-hot-7-mocha-brown-64-gb/p/itmfhvqduy3nrcuu?pid=MOBFHVQDZYFGSFJT&srno=b_10_230&otracker=browse&lid=LSTMOBFHVQDZYFGSFJTYH3SYL&fm=organic&iid=a0ae5914-5f7c-44d1-8e65-2959e9efaf5b.MOBFHVQDZYFGSFJT.SEARCH&ssid=5bjyrs6uw00000001566802227996
231,"Asus Zenfone Max Pro M1 (Black, 64 GB)",4.3,216687,32678,8499,12999,,https://www.flipkart.com/asus-zenfone-max-pro-m1-black-64-gb/p/itmfd9j755zwxgvv?pid=MOBF3A8UZEZFHKXF&srno=b_10_231&otracker=browse&lid=LSTMOBF3A8UZEZFHKXFPXGUNE&fm=organic&iid=85aa2896-5dba-48ad-be0a-242500540411.MOBF3A8UZEZFHKXF.SEARCH&ssid=5bjyrs6uw00000001566802227996
232,"Spice Xlife 431Q (Grey, 4 GB)",3.5,62,9,3699,,,https://www.flipkart.com/spice-xlife-431q-grey-4-gb/p/itmebry4z3czjhev?pid=MOBEBRY4ERH48HJK&srno=b_10_232&otracker=browse&lid=LSTMOBEBRY4ERH48HJKPYPGZA&fm=organic&iid=e87f0130-9257-4ceb-b822-1c3a8b28fd0d.MOBEBRY4ERH48HJK.SEARCH&ssid=5bjyrs6uw00000001566802227996
233,"Panasonic Eluga Ray Max (Gold, 32 GB)",3.7,14744,4327,11499,,,https://www.flipkart.com/panasonic-eluga-ray-max-gold-32-gb/p/itmet4mstxzztwub?pid=MOBESDYMHEHANGXJ&srno=b_10_233&otracker=browse&lid=LSTMOBESDYMHEHANGXJAVABV0&fm=organic&iid=f294e184-e192-418d-a14a-f5f7be493a1b.MOBESDYMHEHANGXJ.SEARCH&ssid=5bjyrs6uw00000001566802227996
234,"Intex Aqua 5.5 VR Plus (Champagne/Champ, 16 GB)",3.8,9696,1929,4799,6199,,https://www.flipkart.com/intex-aqua-5-5-vr-plus-champagne-champ-16-gb/p/itmffyfngwvycqwx?pid=MOBEXYKG3MPNNHCT&srno=b_10_234&otracker=browse&lid=LSTMOBEXYKG3MPNNHCTJZQEVX&fm=organic&iid=435be3a8-0d5b-4bd2-bdc4-4cc7e0087f5b.MOBEXYKG3MPNNHCT.SEARCH&ssid=5bjyrs6uw00000001566802227996
235,"Samsung Galaxy J4 (Blue, 16 GB)",4.3,2818,323,9600,,,https://www.flipkart.com/samsung-galaxy-j4-blue-16-gb/p/itmf5scx78ghsqzg?pid=MOBF5PZHU3AWSMYS&srno=b_10_235&otracker=browse&lid=LSTMOBF5PZHU3AWSMYSZWF51R&fm=organic&iid=91827731-bff2-403a-b59e-fd7190a20bab.MOBF5PZHU3AWSMYS.SEARCH&ssid=5bjyrs6uw00000001566802227996
236,"Apple iPhone XR (Yellow, 64 GB)",4.6,2890,267,59799,63999,,https://www.flipkart.com/apple-iphone-xr-yellow-64-gb/p/itmf9z7z76tayfaq?pid=MOBF9Z7ZUGQ6YDBH&srno=b_10_236&otracker=browse&lid=LSTMOBF9Z7ZUGQ6YDBHDW2P1S&fm=organic&iid=0db2485b-26b2-46d4-a917-5b5b14e90830.MOBF9Z7ZUGQ6YDBH.SEARCH&ssid=5bjyrs6uw00000001566802227996
237,"Samsung Galaxy A6 (Gold, 64 GB)",4.4,596,60,25500,,,https://www.flipkart.com/samsung-galaxy-a6-gold-64-gb/p/itmf7f65k4kysmdh?pid=MOBF7F65G8YHXQQZ&srno=b_10_237&otracker=browse&lid=LSTMOBF7F65G8YHXQQZ0WBDHJ&fm=organic&iid=324204a9-5273-4f06-8019-73ce27b6403e.MOBF7F65G8YHXQQZ.SEARCH&ssid=5bjyrs6uw00000001566802227996
238,"Panasonic Eluga Pulse X (Grey, 16 GB)",3.9,40,4,6389,,,https://www.flipkart.com/panasonic-eluga-pulse-x-grey-16-gb/p/itmeuarhhzzfsfrx?pid=MOBEUARHZQPJBNM9&srno=b_10_238&otracker=browse&lid=LSTMOBEUARHZQPJBNM9IRYBTT&fm=organic&iid=5b0d0c8b-5ef2-4d34-9158-b33f574bce4a.MOBEUARHZQPJBNM9.SEARCH&ssid=5bjyrs6uw00000001566802227996
239,"OPPO F5 (Red, 64 GB)",4.4,1638,254,24990,,,https://www.flipkart.com/oppo-f5-red-64-gb/p/itmezq6rgu7uhcf4?pid=MOBEZPMXWTN5GFYQ&srno=b_10_239&otracker=browse&lid=LSTMOBEZPMXWTN5GFYQNBIP6B&fm=organic&iid=99c3cf4a-1ea8-46eb-b298-45937020693e.MOBEZPMXWTN5GFYQ.SEARCH&ssid=5bjyrs6uw00000001566802227996
240,"Mobiistar XQ Dual (Gold, 32 GB)",4,636,158,7999,9499,,https://www.flipkart.com/mobiistar-xq-dual-gold-32-gb/p/itmf5fd2gk5tekmd?pid=MOBF5FD26JQAKXMF&srno=b_10_240&otracker=browse&lid=LSTMOBF5FD26JQAKXMFGWPMFV&fm=organic&iid=db390a0b-c8ef-4a42-b10f-4e80ce48bc7e.MOBF5FD26JQAKXMF.SEARCH&ssid=5bjyrs6uw00000001566802227996
241,"Meizu M6T (Black, 32 GB)",4.4,5,0,8999,,,https://www.flipkart.com/meizu-m6t-black-32-gb/p/itmferdzpj4nghhj?pid=MOBFEQHMQC6B4TFG&srno=b_11_241&otracker=browse&lid=LSTMOBFEQHMQC6B4TFGOFWMJN&fm=organic&iid=dbf7066b-2de4-4d76-bbbd-bf2c389805dc.MOBFEQHMQC6B4TFG.SEARCH&ssid=hpsj6q1jg00000001566802230829
242,"Lava Flair P1i (White, 512 MB)",3.3,328,40,2899,,,https://www.flipkart.com/lava-flair-p1i-white-512-mb/p/itmea48zaatszveg?pid=MOBEA48Z8QXKMN2J&srno=b_11_242&otracker=browse&lid=LSTMOBEA48Z8QXKMN2J48JM0I&fm=organic&iid=2fe81d09-7668-4875-8206-a5cd1e2ca8bf.MOBEA48Z8QXKMN2J.SEARCH&ssid=hpsj6q1jg00000001566802230829
243,"Panasonic P55 Novo (Midnight Blue, 16 GB)",3.8,4383,665,6699,,,https://www.flipkart.com/panasonic-p55-novo-midnight-blue-16-gb/p/itmeaafg7gwkusks?pid=MOBEAAFGRQMEEQBP&srno=b_11_243&otracker=browse&lid=LSTMOBEAAFGRQMEEQBPJ0G0TB&fm=organic&iid=feb74ca6-60f4-41d9-934c-4c3ffd430be8.MOBEAAFGRQMEEQBP.SEARCH&ssid=hpsj6q1jg00000001566802230829
244,"Lava A97 2GB Plus (Blue, Black, 16 GB)",3.9,90,10,7699,,,https://www.flipkart.com/lava-a97-2gb-plus-blue-black-16-gb/p/itmewhrrt5hwnzay?pid=MOBEWHRRK5ZSREGZ&srno=b_11_244&otracker=browse&lid=LSTMOBEWHRRK5ZSREGZFKACEN&fm=organic&iid=9e66c398-d125-4012-b7ae-08c9706b0256.MOBEWHRRK5ZSREGZ.SEARCH&ssid=hpsj6q1jg00000001566802230829
245,"LYF C459 (Blue, 8 GB)",3.5,1893,262,3899,,,https://www.flipkart.com/lyf-c459-blue-8-gb/p/itmexkhg42buztyf?pid=MOBEXGJ64XMGHWZD&srno=b_11_245&otracker=browse&lid=LSTMOBEXGJ64XMGHWZDTICQCR&fm=organic&iid=33e6f2dd-bdd0-44b0-a6f0-ea031beb0a1a.MOBEXGJ64XMGHWZD.SEARCH&ssid=hpsj6q1jg00000001566802230829
246,"POCO F1 by Xiaomi (Steel Blue, 128 GB)",4.5,202221,26544,18999,24999,,https://www.flipkart.com/poco-f1-xiaomi-steel-blue-128-gb/p/itmf8hu3fb9bjqz4?pid=MOBF85V7KKANFFZX&srno=b_11_246&otracker=browse&lid=LSTMOBF85V7KKANFFZX6ODPBZ&fm=organic&iid=e8cfeba0-5c46-466f-a0c6-0f8f1122c536.MOBF85V7KKANFFZX.SEARCH&ssid=hpsj6q1jg00000001566802230829
247,"Micromax Canvas Xl2 (Black, 4 GB)",4.3,3,1,4999,,,https://www.flipkart.com/micromax-canvas-xl2-black-4-gb/p/itme92422gemtzxw?pid=MOBE9242CH7J6FWV&srno=b_11_247&otracker=browse&lid=LSTMOBE9242CH7J6FWVPIBY7Z&fm=organic&iid=4d157336-6acd-4130-97f8-f2fcf5d3cd55.MOBE9242CH7J6FWV.SEARCH&ssid=hpsj6q1jg00000001566802230829
248,"Micromax Bolt Supreme 4 Q352 Plus (Grey, 16 GB)",3.7,344,54,3590,,,https://www.flipkart.com/micromax-bolt-supreme-4-q352-plus-grey-16-gb/p/itmevcjhy7swzhgw?pid=MOBEVCJHHEFPQE5H&srno=b_11_248&otracker=browse&lid=LSTMOBEVCJHHEFPQE5H4VNYND&fm=organic&iid=a08e6d91-879e-481a-8b33-c4d1eaedfe1a.MOBEVCJHHEFPQE5H.SEARCH&ssid=hpsj6q1jg00000001566802230829
249,"Micromax Bolt Supreme 4 (Silver, 8 GB)",3.8,4183,751,3290,,,https://www.flipkart.com/micromax-bolt-supreme-4-silver-8-gb/p/itmeuyd8uvu2g3yy?pid=MOBETU49VSNWSMRH&srno=b_11_249&otracker=browse&lid=LSTMOBETU49VSNWSMRH61YLL3&fm=organic&iid=936a292c-5970-4e05-b719-2c4b5060f18e.MOBETU49VSNWSMRH.SEARCH&ssid=hpsj6q1jg00000001566802230829
250,"T-Max Butterfly (Dark Blue, 4 GB)",3.2,1473,212,2599,,,https://www.flipkart.com/t-max-butterfly-dark-blue-4-gb/p/itme7exd8mzv625e?pid=MOBE7EXD5JHABZKT&srno=b_11_250&otracker=browse&lid=LSTMOBE7EXD5JHABZKTNLY4I6&fm=organic&iid=ab7252d6-70dd-492d-8977-c497f86f8779.MOBE7EXD5JHABZKT.SEARCH&ssid=hpsj6q1jg00000001566802230829
251,"Asus ZenFone Max M2 (Black, 64 GB)",4.3,16630,1815,9499,14999,,https://www.flipkart.com/asus-zenfone-max-m2-black-64-gb/p/itmfb22gcq5detk3?pid=MOBFB22GF3VVPZZE&srno=b_11_251&otracker=browse&lid=LSTMOBFB22GF3VVPZZEEBTREC&fm=organic&iid=3b0cefda-5bf3-4147-a6e6-477b91a07875.MOBFB22GF3VVPZZE.SEARCH&ssid=hpsj6q1jg00000001566802230829
252,"OPPO A3s (Red, 32 GB)",4.3,10247,852,8490,13990,,https://www.flipkart.com/oppo-a3s-red-32-gb/p/itmf7fnvj5bgww6r?pid=MOBF7MV6NYPTKNNN&srno=b_11_252&otracker=browse&lid=LSTMOBF7MV6NYPTKNNNWN9BZD&fm=organic&iid=6406a043-5c06-4bf9-b555-36bb52afd7ad.MOBF7MV6NYPTKNNN.SEARCH&ssid=hpsj6q1jg00000001566802230829
253,"Apple iPhone 8 Plus (PRODUCT)RED (Red, 256 GB)",4.6,151,13,62999,84900,,https://www.flipkart.com/apple-iphone-8-plus-product-red-red-256-gb/p/itmf46h3ygtukunz?pid=MOBF46H3VNSGXGPU&srno=b_11_253&otracker=browse&lid=LSTMOBF46H3VNSGXGPUHCPGUO&fm=organic&iid=617030c4-53cb-4687-85ec-149880760d6b.MOBF46H3VNSGXGPU.SEARCH&ssid=hpsj6q1jg00000001566802230829
254,"Lava Flair P1i (Black, 512 MB)",3.3,328,40,2222,,,https://www.flipkart.com/lava-flair-p1i-black-512-mb/p/itmea48zaatszveg?pid=MOBEA48ZC5TUZP5N&srno=b_11_254&otracker=browse&lid=LSTMOBEA48ZC5TUZP5NXMPVUS&fm=organic&iid=659dd0fe-2b6d-4298-9999-175a0d151270.MOBEA48ZC5TUZP5N.SEARCH&ssid=hpsj6q1jg00000001566802230829
255,"XOLO ERA 1X Pro (Gold, 16 GB)",3.8,4241,796,4499,6888,,https://www.flipkart.com/xolo-era-1x-pro-gold-16-gb/p/itmew5jyesurkgte?pid=MOBEX2VVBRHD6C9H&srno=b_11_255&otracker=browse&lid=LSTMOBEX2VVBRHD6C9H7EN86J&fm=organic&iid=b87b09d7-5df8-432f-b592-031bab9a3ac9.MOBEX2VVBRHD6C9H.SEARCH&ssid=hpsj6q1jg00000001566802230829
256,"Honor 9 Lite (Midnight Black, 64 GB)",4.3,80764,11685,8499,16999,,https://www.flipkart.com/honor-9-lite-midnight-black-64-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGSM5HA7CG&srno=b_11_256&otracker=browse&lid=LSTMOBFF5ZGSM5HA7CGNYBYZC&fm=organic&iid=eefa9e14-b047-47de-aba2-77c0abef7552.MOBFF5ZGSM5HA7CG.SEARCH&ssid=hpsj6q1jg00000001566802230829
257,"Honor 9 Lite (Glacier Grey, 64 GB)",4.3,80764,11685,9999,16999,,https://www.flipkart.com/honor-9-lite-glacier-grey-64-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGFJB78ZDB&srno=b_11_257&otracker=browse&lid=LSTMOBFF5ZGFJB78ZDBNRNHII&fm=organic&iid=8c6e46e3-e645-403a-9071-6a15a0da5174.MOBFF5ZGFJB78ZDB.SEARCH&ssid=hpsj6q1jg00000001566802230829
